ID;Sigla;Comuna;Votacion
37;DEMOREGIONAL;CHAITEN;0
37;ECO;CHAITEN;0
37;EVO;CHAITEN;228
37;FRNV;CHAITEN;0
37;FRVS;CHAITEN;0
37;IC;CHAITEN;0
37;IGUALDAD;CHAITEN;0
37;INDEP;CHAITEN;0
37;MAS;CHAITEN;0
37;PC;CHAITEN;2
37;PH;CHAITEN;0
37;PL;CHAITEN;0
37;PODER;CHAITEN;0
37;PPD;CHAITEN;247
37;PRI;CHAITEN;0
37;PRO;CHAITEN;202
37;PRSD;CHAITEN;210
37;PS;CHAITEN;392
37;RD;CHAITEN;0
37;RN;CHAITEN;497
37;UDI;CHAITEN;157
37;UP;CHAITEN;0
38;AMP;CHAÑARAL;0
38;DC;CHAÑARAL;394
38;DEMOREGIONAL;CHAÑARAL;0
38;ECO;CHAÑARAL;416
38;EVO;CHAÑARAL;0
38;FRNV;CHAÑARAL;0
38;FRVS;CHAÑARAL;0
38;IC;CHAÑARAL;0
38;IGUALDAD;CHAÑARAL;0
38;INDEP;CHAÑARAL;0
38;MAS;CHAÑARAL;181
38;PC;CHAÑARAL;656
38;PH;CHAÑARAL;0
38;PL;CHAÑARAL;0
38;PODER;CHAÑARAL;0
38;PPD;CHAÑARAL;120
38;PRI;CHAÑARAL;348
38;PRO;CHAÑARAL;676
38;PRSD;CHAÑARAL;763
38;PS;CHAÑARAL;372
38;RD;CHAÑARAL;0
38;RN;CHAÑARAL;857
38;UDI;CHAÑARAL;537
38;UP;CHAÑARAL;0
39;AMP;CHANCO;0
39;DC;CHANCO;1398
39;DEMOREGIONAL;CHANCO;0
39;ECO;CHANCO;0
39;EVO;CHANCO;0
39;FRNV;CHANCO;0
39;FRVS;CHANCO;0
39;IC;CHANCO;0
39;IGUALDAD;CHANCO;0
39;INDEP;CHANCO;0
39;MAS;CHANCO;0
39;PC;CHANCO;33
39;PH;CHANCO;0
39;PL;CHANCO;0
39;PODER;CHANCO;0
39;PPD;CHANCO;326
39;PRI;CHANCO;0
39;PRO;CHANCO;64
39;PRSD;CHANCO;411
39;PS;CHANCO;690
39;RD;CHANCO;0
39;RN;CHANCO;1995
39;UDI;CHANCO;872
39;UP;CHANCO;0
40;AMP;CHEPICA;0
40;DC;CHEPICA;241
40;DEMOREGIONAL;CHEPICA;0
40;ECO;CHEPICA;0
40;EVO;CHEPICA;0
40;FRNV;CHEPICA;0
40;FRVS;CHEPICA;0
40;IC;CHEPICA;0
40;IGUALDAD;CHEPICA;0
40;INDEP;CHEPICA;0
40;MAS;CHEPICA;154
40;PC;CHEPICA;79
40;PH;CHEPICA;434
40;PL;CHEPICA;0
40;PODER;CHEPICA;0
40;PPD;CHEPICA;611
40;PRI;CHEPICA;0
40;PRO;CHEPICA;0
40;PRSD;CHEPICA;265
40;PS;CHEPICA;735
40;RD;CHEPICA;0
40;RN;CHEPICA;1043
40;UDI;CHEPICA;3021
40;UP;CHEPICA;0
41;AMP;CHIGUAYANTE;0
41;DC;CHIGUAYANTE;1653
41;DEMOREGIONAL;CHIGUAYANTE;0
41;ECO;CHIGUAYANTE;0
41;EVO;CHIGUAYANTE;610
41;FRNV;CHIGUAYANTE;0
41;FRVS;CHIGUAYANTE;0
41;IC;CHIGUAYANTE;299
41;IGUALDAD;CHIGUAYANTE;0
41;INDEP;CHIGUAYANTE;1567
41;MAS;CHIGUAYANTE;2129
41;PC;CHIGUAYANTE;992
41;PH;CHIGUAYANTE;0
41;PL;CHIGUAYANTE;0
41;PODER;CHIGUAYANTE;0
41;PPD;CHIGUAYANTE;2564
41;PRI;CHIGUAYANTE;0
41;PRO;CHIGUAYANTE;1927
41;PRSD;CHIGUAYANTE;1878
41;PS;CHIGUAYANTE;4335
41;RD;CHIGUAYANTE;0
41;RN;CHIGUAYANTE;1630
41;UDI;CHIGUAYANTE;2135
41;UP;CHIGUAYANTE;0
42;AMP;CHILE CHICO;0
42;DC;CHILE CHICO;544
42;DEMOREGIONAL;CHILE CHICO;0
42;ECO;CHILE CHICO;0
42;EVO;CHILE CHICO;0
42;FRNV;CHILE CHICO;0
42;FRVS;CHILE CHICO;0
42;IC;CHILE CHICO;0
42;IGUALDAD;CHILE CHICO;0
42;INDEP;CHILE CHICO;125
42;MAS;CHILE CHICO;0
42;PC;CHILE CHICO;160
42;PH;CHILE CHICO;0
42;PL;CHILE CHICO;0
42;PODER;CHILE CHICO;0
42;PPD;CHILE CHICO;65
42;PRI;CHILE CHICO;0
42;PRO;CHILE CHICO;0
42;PRSD;CHILE CHICO;628
42;PS;CHILE CHICO;255
42;RD;CHILE CHICO;0
42;RN;CHILE CHICO;306
42;UDI;CHILE CHICO;280
42;UP;CHILE CHICO;0
43;AMP;CHILLAN;0
43;DC;CHILLAN;3734
43;DEMOREGIONAL;CHILLAN;0
43;ECO;CHILLAN;0
43;EVO;CHILLAN;2177
43;FRNV;CHILLAN;0
43;FRVS;CHILLAN;0
43;IC;CHILLAN;0
43;IGUALDAD;CHILLAN;1971
43;INDEP;CHILLAN;0
43;MAS;CHILLAN;1373
43;PC;CHILLAN;3641
43;PH;CHILLAN;0
43;PL;CHILLAN;0
43;PODER;CHILLAN;0
43;PPD;CHILLAN;4365
43;PRI;CHILLAN;0
43;PRO;CHILLAN;1784
43;PRSD;CHILLAN;3388
43;PS;CHILLAN;5201
43;RD;CHILLAN;0
43;RN;CHILLAN;10924
43;UDI;CHILLAN;6556
43;UP;CHILLAN;0
44;AMP;CHILLAN VIEJO;0
44;DC;CHILLAN VIEJO;586
44;DEMOREGIONAL;CHILLAN VIEJO;0
44;ECO;CHILLAN VIEJO;0
44;EVO;CHILLAN VIEJO;0
44;FRNV;CHILLAN VIEJO;0
44;FRVS;CHILLAN VIEJO;0
44;IC;CHILLAN VIEJO;0
44;IGUALDAD;CHILLAN VIEJO;104
44;INDEP;CHILLAN VIEJO;0
44;MAS;CHILLAN VIEJO;95
44;PC;CHILLAN VIEJO;84
44;PH;CHILLAN VIEJO;117
44;PL;CHILLAN VIEJO;0
44;PODER;CHILLAN VIEJO;0
44;PPD;CHILLAN VIEJO;952
44;PRI;CHILLAN VIEJO;0
44;PRO;CHILLAN VIEJO;674
44;PRSD;CHILLAN VIEJO;2096
44;PS;CHILLAN VIEJO;1393
44;RD;CHILLAN VIEJO;0
44;RN;CHILLAN VIEJO;1870
44;UDI;CHILLAN VIEJO;496
44;UP;CHILLAN VIEJO;0
45;AMP;CHIMBARONGO;0
45;DC;CHIMBARONGO;1323
45;DEMOREGIONAL;CHIMBARONGO;0
45;ECO;CHIMBARONGO;0
45;EVO;CHIMBARONGO;0
45;FRNV;CHIMBARONGO;0
45;FRVS;CHIMBARONGO;0
45;IC;CHIMBARONGO;0
45;IGUALDAD;CHIMBARONGO;0
45;INDEP;CHIMBARONGO;0
45;MAS;CHIMBARONGO;71
45;PC;CHIMBARONGO;39
45;PH;CHIMBARONGO;3641
45;PL;CHIMBARONGO;0
45;PODER;CHIMBARONGO;0
45;PPD;CHIMBARONGO;1051
45;PRI;CHIMBARONGO;0
45;PRO;CHIMBARONGO;204
45;PRSD;CHIMBARONGO;178
45;PS;CHIMBARONGO;1515
45;RD;CHIMBARONGO;0
45;RN;CHIMBARONGO;2281
45;UDI;CHIMBARONGO;2593
45;UP;CHIMBARONGO;0
46;AMP;CHOLCHOL;0
46;DC;CHOLCHOL;859
46;DEMOREGIONAL;CHOLCHOL;0
46;ECO;CHOLCHOL;0
46;EVO;CHOLCHOL;234
46;FRNV;CHOLCHOL;0
46;FRVS;CHOLCHOL;0
46;IC;CHOLCHOL;0
46;IGUALDAD;CHOLCHOL;0
46;INDEP;CHOLCHOL;0
46;MAS;CHOLCHOL;0
46;PC;CHOLCHOL;45
46;PH;CHOLCHOL;0
46;PL;CHOLCHOL;0
46;PODER;CHOLCHOL;0
46;PPD;CHOLCHOL;746
46;PRI;CHOLCHOL;0
46;PRO;CHOLCHOL;123
46;PRSD;CHOLCHOL;1445
46;PS;CHOLCHOL;328
46;RD;CHOLCHOL;0
46;RN;CHOLCHOL;1173
46;UDI;CHOLCHOL;689
46;UP;CHOLCHOL;0
47;AMP;CHONCHI;0
47;DC;CHONCHI;1224
47;DEMOREGIONAL;CHONCHI;312
47;ECO;CHONCHI;0
47;EVO;CHONCHI;341
47;FRNV;CHONCHI;0
47;FRVS;CHONCHI;0
47;IC;CHONCHI;0
47;IGUALDAD;CHONCHI;0
47;INDEP;CHONCHI;0
47;MAS;CHONCHI;0
47;PC;CHONCHI;0
47;PH;CHONCHI;0
47;PL;CHONCHI;0
47;PODER;CHONCHI;0
47;PPD;CHONCHI;759
47;PRI;CHONCHI;0
47;PRO;CHONCHI;319
47;PRSD;CHONCHI;0
47;PS;CHONCHI;1086
47;RD;CHONCHI;0
47;RN;CHONCHI;1024
47;UDI;CHONCHI;1226
47;UP;CHONCHI;0
48;AMP;CISNES;0
48;DC;CISNES;405
48;DEMOREGIONAL;CISNES;0
48;ECO;CISNES;0
48;EVO;CISNES;123
48;FRNV;CISNES;0
48;FRVS;CISNES;0
48;IC;CISNES;0
48;IGUALDAD;CISNES;0
48;INDEP;CISNES;293
48;MAS;CISNES;0
48;PC;CISNES;0
48;PH;CISNES;0
48;PL;CISNES;0
48;PODER;CISNES;0
48;PPD;CISNES;123
48;PRI;CISNES;26
48;PRO;CISNES;0
48;PRSD;CISNES;165
48;PS;CISNES;196
48;RD;CISNES;0
48;RN;CISNES;564
48;UDI;CISNES;209
48;UP;CISNES;0
49;AMP;COBQUECURA;0
49;DC;COBQUECURA;263
49;DEMOREGIONAL;COBQUECURA;0
49;ECO;COBQUECURA;0
49;EVO;COBQUECURA;165
49;FRNV;COBQUECURA;0
49;FRVS;COBQUECURA;0
49;IC;COBQUECURA;121
49;IGUALDAD;COBQUECURA;0
49;INDEP;COBQUECURA;0
49;MAS;COBQUECURA;0
49;PC;COBQUECURA;10
49;PH;COBQUECURA;0
49;PL;COBQUECURA;0
49;PODER;COBQUECURA;0
49;PPD;COBQUECURA;0
49;PRI;COBQUECURA;0
49;PRO;COBQUECURA;0
49;PRSD;COBQUECURA;613
49;PS;COBQUECURA;1220
49;RD;COBQUECURA;0
49;RN;COBQUECURA;845
49;UDI;COBQUECURA;985
49;UP;COBQUECURA;0
50;AMP;COCHAMO;0
50;DC;COCHAMO;100
50;DEMOREGIONAL;COCHAMO;254
50;ECO;COCHAMO;0
50;EVO;COCHAMO;0
50;FRNV;COCHAMO;0
50;FRVS;COCHAMO;0
50;IC;COCHAMO;0
50;IGUALDAD;COCHAMO;0
50;INDEP;COCHAMO;100
50;MAS;COCHAMO;0
50;PC;COCHAMO;3
50;PH;COCHAMO;0
50;PL;COCHAMO;0
50;PODER;COCHAMO;0
50;PPD;COCHAMO;326
50;PRI;COCHAMO;521
50;PRO;COCHAMO;7
50;PRSD;COCHAMO;46
50;PS;COCHAMO;111
50;RD;COCHAMO;0
50;RN;COCHAMO;436
50;UDI;COCHAMO;123
50;UP;COCHAMO;0
51;AMP;COCHRANE;0
51;DC;COCHRANE;225
51;DEMOREGIONAL;COCHRANE;0
51;ECO;COCHRANE;0
51;EVO;COCHRANE;0
51;FRNV;COCHRANE;0
51;FRVS;COCHRANE;0
51;IC;COCHRANE;0
51;IGUALDAD;COCHRANE;0
51;INDEP;COCHRANE;0
51;MAS;COCHRANE;0
51;PC;COCHRANE;0
51;PH;COCHRANE;0
51;PL;COCHRANE;0
51;PODER;COCHRANE;0
51;PPD;COCHRANE;70
51;PRI;COCHRANE;0
51;PRO;COCHRANE;0
51;PRSD;COCHRANE;154
51;PS;COCHRANE;104
51;RD;COCHRANE;0
51;RN;COCHRANE;267
51;UDI;COCHRANE;568
51;UP;COCHRANE;0
52;AMP;CODEGUA;0
52;DC;CODEGUA;2205
52;DEMOREGIONAL;CODEGUA;0
52;ECO;CODEGUA;0
52;EVO;CODEGUA;0
52;FRNV;CODEGUA;0
52;FRVS;CODEGUA;0
52;IC;CODEGUA;633
52;IGUALDAD;CODEGUA;0
52;INDEP;CODEGUA;0
52;MAS;CODEGUA;0
52;PC;CODEGUA;286
52;PH;CODEGUA;0
52;PL;CODEGUA;0
52;PODER;CODEGUA;0
52;PPD;CODEGUA;42
52;PRI;CODEGUA;0
52;PRO;CODEGUA;0
52;PRSD;CODEGUA;243
52;PS;CODEGUA;784
52;RD;CODEGUA;0
52;RN;CODEGUA;440
52;UDI;CODEGUA;1299
52;UP;CODEGUA;0
53;AMP;COELEMU;0
53;DC;COELEMU;2146
53;DEMOREGIONAL;COELEMU;0
53;ECO;COELEMU;235
53;EVO;COELEMU;719
53;FRNV;COELEMU;0
53;FRVS;COELEMU;0
53;IC;COELEMU;495
53;IGUALDAD;COELEMU;0
53;INDEP;COELEMU;0
53;MAS;COELEMU;350
53;PC;COELEMU;187
53;PH;COELEMU;0
53;PL;COELEMU;0
53;PODER;COELEMU;0
53;PPD;COELEMU;570
53;PRI;COELEMU;0
53;PRO;COELEMU;0
53;PRSD;COELEMU;213
53;PS;COELEMU;256
53;RD;COELEMU;0
53;RN;COELEMU;2381
53;UDI;COELEMU;1059
53;UP;COELEMU;0
54;AMP;COIHUECO;0
54;DC;COIHUECO;1345
54;DEMOREGIONAL;COIHUECO;0
54;ECO;COIHUECO;0
54;EVO;COIHUECO;69
54;FRNV;COIHUECO;0
54;FRVS;COIHUECO;0
54;IC;COIHUECO;360
54;IGUALDAD;COIHUECO;0
54;INDEP;COIHUECO;0
54;MAS;COIHUECO;0
54;PC;COIHUECO;11
54;PH;COIHUECO;0
54;PL;COIHUECO;0
54;PODER;COIHUECO;0
54;PPD;COIHUECO;2182
54;PRI;COIHUECO;0
54;PRO;COIHUECO;0
54;PRSD;COIHUECO;0
54;PS;COIHUECO;671
54;RD;COIHUECO;0
54;RN;COIHUECO;5112
54;UDI;COIHUECO;1705
54;UP;COIHUECO;0
55;AMP;COINCO;0
55;DC;COINCO;830
55;DEMOREGIONAL;COINCO;0
55;ECO;COINCO;0
55;EVO;COINCO;0
55;FRNV;COINCO;0
55;FRVS;COINCO;0
55;IC;COINCO;0
55;IGUALDAD;COINCO;0
55;INDEP;COINCO;0
55;MAS;COINCO;187
55;PC;COINCO;16
55;PH;COINCO;0
55;PL;COINCO;0
55;PODER;COINCO;0
55;PPD;COINCO;338
55;PRI;COINCO;0
55;PRO;COINCO;0
55;PRSD;COINCO;22
55;PS;COINCO;504
55;RD;COINCO;0
55;RN;COINCO;882
55;UDI;COINCO;763
55;UP;COINCO;0
56;AMP;COLBUN;0
56;DC;COLBUN;1333
56;DEMOREGIONAL;COLBUN;0
56;ECO;COLBUN;0
56;EVO;COLBUN;1170
56;FRNV;COLBUN;0
56;FRVS;COLBUN;0
56;IC;COLBUN;45
56;IGUALDAD;COLBUN;0
56;INDEP;COLBUN;0
56;MAS;COLBUN;0
56;PC;COLBUN;410
56;PH;COLBUN;33
56;PL;COLBUN;0
56;PODER;COLBUN;0
56;PPD;COLBUN;722
56;PRI;COLBUN;0
56;PRO;COLBUN;0
56;PRSD;COLBUN;1185
56;PS;COLBUN;1261
56;RD;COLBUN;0
56;RN;COLBUN;1968
56;UDI;COLBUN;1332
56;UP;COLBUN;0
57;AMP;COLCHANE;507
57;DC;COLCHANE;209
57;DEMOREGIONAL;COLCHANE;0
57;ECO;COLCHANE;214
57;EVO;COLCHANE;0
57;FRNV;COLCHANE;0
57;FRVS;COLCHANE;0
57;IC;COLCHANE;0
57;IGUALDAD;COLCHANE;0
57;INDEP;COLCHANE;0
57;MAS;COLCHANE;0
57;PC;COLCHANE;24
57;PH;COLCHANE;0
57;PL;COLCHANE;0
57;PODER;COLCHANE;0
57;PPD;COLCHANE;309
57;PRI;COLCHANE;0
57;PRO;COLCHANE;0
57;PRSD;COLCHANE;44
57;PS;COLCHANE;194
57;RD;COLCHANE;0
57;RN;COLCHANE;415
57;UDI;COLCHANE;204
57;UP;COLCHANE;0
58;AMP;COLINA;0
58;DC;COLINA;3879
58;DEMOREGIONAL;COLINA;0
58;ECO;COLINA;0
58;EVO;COLINA;1929
58;FRNV;COLINA;0
58;FRVS;COLINA;0
58;IC;COLINA;0
58;IGUALDAD;COLINA;0
58;INDEP;COLINA;0
58;MAS;COLINA;137
58;PC;COLINA;939
58;PH;COLINA;0
58;PL;COLINA;0
58;PODER;COLINA;0
58;PPD;COLINA;571
58;PRI;COLINA;0
58;PRO;COLINA;1180
58;PRSD;COLINA;440
58;PS;COLINA;1884
58;RD;COLINA;0
58;RN;COLINA;6034
58;UDI;COLINA;5271
58;UP;COLINA;0
59;AMP;COLLIPULLI;0
59;DC;COLLIPULLI;1167
59;DEMOREGIONAL;COLLIPULLI;0
59;ECO;COLLIPULLI;0
59;EVO;COLLIPULLI;823
59;FRNV;COLLIPULLI;0
59;FRVS;COLLIPULLI;0
59;IC;COLLIPULLI;0
59;IGUALDAD;COLLIPULLI;0
59;INDEP;COLLIPULLI;0
59;MAS;COLLIPULLI;0
59;PC;COLLIPULLI;466
59;PH;COLLIPULLI;0
59;PL;COLLIPULLI;0
59;PODER;COLLIPULLI;0
59;PPD;COLLIPULLI;795
59;PRI;COLLIPULLI;169
59;PRO;COLLIPULLI;1960
59;PRSD;COLLIPULLI;1411
59;PS;COLLIPULLI;856
59;RD;COLLIPULLI;0
59;RN;COLLIPULLI;1008
59;UDI;COLLIPULLI;896
59;UP;COLLIPULLI;0
60;AMP;COLTAUCO;0
60;DC;COLTAUCO;768
60;DEMOREGIONAL;COLTAUCO;0
60;ECO;COLTAUCO;0
60;EVO;COLTAUCO;402
60;FRNV;COLTAUCO;0
60;FRVS;COLTAUCO;0
60;IC;COLTAUCO;0
60;IGUALDAD;COLTAUCO;0
60;INDEP;COLTAUCO;235
60;MAS;COLTAUCO;0
60;PC;COLTAUCO;681
60;PH;COLTAUCO;0
60;PL;COLTAUCO;0
60;PODER;COLTAUCO;0
60;PPD;COLTAUCO;671
60;PRI;COLTAUCO;0
60;PRO;COLTAUCO;309
60;PRSD;COLTAUCO;647
60;PS;COLTAUCO;1097
60;RD;COLTAUCO;0
60;RN;COLTAUCO;1096
60;UDI;COLTAUCO;1039
60;UP;COLTAUCO;0
61;AMP;COMBARBALA;79
61;DC;COMBARBALA;635
61;DEMOREGIONAL;COMBARBALA;0
61;ECO;COMBARBALA;0
61;EVO;COMBARBALA;0
61;FRNV;COMBARBALA;0
61;FRVS;COMBARBALA;347
61;IC;COMBARBALA;0
61;IGUALDAD;COMBARBALA;0
61;INDEP;COMBARBALA;0
61;MAS;COMBARBALA;0
61;PC;COMBARBALA;266
61;PH;COMBARBALA;0
61;PL;COMBARBALA;0
61;PODER;COMBARBALA;0
61;PPD;COMBARBALA;864
61;PRI;COMBARBALA;676
61;PRO;COMBARBALA;555
61;PRSD;COMBARBALA;608
61;PS;COMBARBALA;250
61;RD;COMBARBALA;0
61;RN;COMBARBALA;552
61;UDI;COMBARBALA;1236
61;UP;COMBARBALA;0
62;AMP;CONCEPCION;319
62;DC;CONCEPCION;11149
62;DEMOREGIONAL;CONCEPCION;0
62;ECO;CONCEPCION;2220
62;EVO;CONCEPCION;1978
62;FRNV;CONCEPCION;0
62;FRVS;CONCEPCION;0
62;IC;CONCEPCION;970
62;IGUALDAD;CONCEPCION;1401
62;INDEP;CONCEPCION;0
62;MAS;CONCEPCION;467
62;PC;CONCEPCION;3333
62;PH;CONCEPCION;1842
62;PL;CONCEPCION;0
62;PODER;CONCEPCION;0
62;PPD;CONCEPCION;2565
62;PRI;CONCEPCION;0
62;PRO;CONCEPCION;1026
62;PRSD;CONCEPCION;2200
62;PS;CONCEPCION;2807
62;RD;CONCEPCION;0
62;RN;CONCEPCION;9034
62;UDI;CONCEPCION;9429
62;UP;CONCEPCION;0
63;AMP;CONCHALI;0
63;DC;CONCHALI;2983
63;DEMOREGIONAL;CONCHALI;0
63;ECO;CONCHALI;2086
63;EVO;CONCHALI;1144
63;FRNV;CONCHALI;0
63;FRVS;CONCHALI;0
63;IC;CONCHALI;0
63;IGUALDAD;CONCHALI;1086
63;INDEP;CONCHALI;0
63;MAS;CONCHALI;286
63;PC;CONCHALI;2040
63;PH;CONCHALI;0
63;PL;CONCHALI;0
63;PODER;CONCHALI;0
63;PPD;CONCHALI;5021
63;PRI;CONCHALI;1914
63;PRO;CONCHALI;1343
63;PRSD;CONCHALI;355
63;PS;CONCHALI;3576
63;RD;CONCHALI;0
63;RN;CONCHALI;2256
63;UDI;CONCHALI;4151
63;UP;CONCHALI;338
64;AMP;CONCON;184
64;DC;CONCON;2991
64;DEMOREGIONAL;CONCON;0
64;ECO;CONCON;0
64;EVO;CONCON;1300
64;FRNV;CONCON;0
64;FRVS;CONCON;0
64;IC;CONCON;0
64;IGUALDAD;CONCON;453
64;INDEP;CONCON;1986
64;MAS;CONCON;0
64;PC;CONCON;208
64;PH;CONCON;0
64;PL;CONCON;0
64;PODER;CONCON;0
64;PPD;CONCON;561
64;PRI;CONCON;340
64;PRO;CONCON;0
64;PRSD;CONCON;1162
64;PS;CONCON;313
64;RD;CONCON;0
64;RN;CONCON;2766
64;UDI;CONCON;2181
64;UP;CONCON;144
65;AMP;CONSTITUCION;0
65;DC;CONSTITUCION;2683
65;DEMOREGIONAL;CONSTITUCION;0
65;ECO;CONSTITUCION;0
65;EVO;CONSTITUCION;396
65;FRNV;CONSTITUCION;0
65;FRVS;CONSTITUCION;0
65;IC;CONSTITUCION;0
65;IGUALDAD;CONSTITUCION;0
65;INDEP;CONSTITUCION;878
65;MAS;CONSTITUCION;30
65;PC;CONSTITUCION;989
65;PH;CONSTITUCION;839
65;PL;CONSTITUCION;0
65;PODER;CONSTITUCION;0
65;PPD;CONSTITUCION;1695
65;PRI;CONSTITUCION;0
65;PRO;CONSTITUCION;0
65;PRSD;CONSTITUCION;2269
65;PS;CONSTITUCION;102
65;RD;CONSTITUCION;0
65;RN;CONSTITUCION;3347
65;UDI;CONSTITUCION;4519
65;UP;CONSTITUCION;0
66;AMP;CONTULMO;0
66;DC;CONTULMO;368
66;DEMOREGIONAL;CONTULMO;0
66;ECO;CONTULMO;0
66;EVO;CONTULMO;168
66;FRNV;CONTULMO;0
66;FRVS;CONTULMO;0
66;IC;CONTULMO;0
66;IGUALDAD;CONTULMO;0
66;INDEP;CONTULMO;0
66;MAS;CONTULMO;154
66;PC;CONTULMO;31
66;PH;CONTULMO;0
66;PL;CONTULMO;0
66;PODER;CONTULMO;0
66;PPD;CONTULMO;330
66;PRI;CONTULMO;0
66;PRO;CONTULMO;0
66;PRSD;CONTULMO;429
66;PS;CONTULMO;371
66;RD;CONTULMO;0
66;RN;CONTULMO;749
66;UDI;CONTULMO;822
66;UP;CONTULMO;0
67;AMP;COPIAPO;637
67;DC;COPIAPO;1558
67;DEMOREGIONAL;COPIAPO;0
67;ECO;COPIAPO;4443
67;EVO;COPIAPO;635
67;FRNV;COPIAPO;0
67;FRVS;COPIAPO;0
67;IC;COPIAPO;433
67;IGUALDAD;COPIAPO;0
67;INDEP;COPIAPO;0
67;MAS;COPIAPO;1418
67;PC;COPIAPO;5498
67;PH;COPIAPO;0
67;PL;COPIAPO;0
67;PODER;COPIAPO;0
67;PPD;COPIAPO;846
67;PRI;COPIAPO;4618
67;PRO;COPIAPO;2932
67;PRSD;COPIAPO;2829
67;PS;COPIAPO;3520
67;RD;COPIAPO;0
67;RN;COPIAPO;5500
67;UDI;COPIAPO;2192
67;UP;COPIAPO;0
68;AMP;COQUIMBO;2354
68;DC;COQUIMBO;8349
68;DEMOREGIONAL;COQUIMBO;0
68;ECO;COQUIMBO;0
68;EVO;COQUIMBO;768
68;FRNV;COQUIMBO;0
68;FRVS;COQUIMBO;865
68;IC;COQUIMBO;0
68;IGUALDAD;COQUIMBO;547
68;INDEP;COQUIMBO;0
68;MAS;COQUIMBO;0
68;PC;COQUIMBO;3246
68;PH;COQUIMBO;0
68;PL;COQUIMBO;0
68;PODER;COQUIMBO;0
68;PPD;COQUIMBO;2444
68;PRI;COQUIMBO;1027
68;PRO;COQUIMBO;2462
68;PRSD;COQUIMBO;4511
68;PS;COQUIMBO;2262
68;RD;COQUIMBO;0
68;RN;COQUIMBO;4895
68;UDI;COQUIMBO;3939
68;UP;COQUIMBO;0
69;AMP;CORONEL;0
69;DC;CORONEL;1466
69;DEMOREGIONAL;CORONEL;0
69;ECO;CORONEL;0
69;EVO;CORONEL;2512
69;FRNV;CORONEL;0
69;FRVS;CORONEL;0
69;IC;CORONEL;1629
69;IGUALDAD;CORONEL;0
69;INDEP;CORONEL;0
69;MAS;CORONEL;0
69;PC;CORONEL;775
69;PH;CORONEL;5466
69;PL;CORONEL;0
69;PODER;CORONEL;0
69;PPD;CORONEL;3520
69;PRI;CORONEL;0
69;PRO;CORONEL;1580
69;PRSD;CORONEL;2627
69;PS;CORONEL;7952
69;RD;CORONEL;0
69;RN;CORONEL;2974
69;UDI;CORONEL;3494
69;UP;CORONEL;0
70;AMP;CORRAL;0
70;DC;CORRAL;528
70;DEMOREGIONAL;CORRAL;0
70;ECO;CORRAL;0
70;EVO;CORRAL;0
70;FRNV;CORRAL;0
70;FRVS;CORRAL;0
70;IC;CORRAL;0
70;IGUALDAD;CORRAL;0
70;INDEP;CORRAL;0
70;MAS;CORRAL;0
70;PC;CORRAL;8
70;PH;CORRAL;464
70;PL;CORRAL;0
70;PODER;CORRAL;0
70;PPD;CORRAL;611
70;PRI;CORRAL;384
70;PRO;CORRAL;10
70;PRSD;CORRAL;175
70;PS;CORRAL;609
70;RD;CORRAL;0
70;RN;CORRAL;188
70;UDI;CORRAL;142
70;UP;CORRAL;0
71;AMP;COYHAIQUE;0
71;DC;COYHAIQUE;1893
71;DEMOREGIONAL;COYHAIQUE;149
71;ECO;COYHAIQUE;150
71;EVO;COYHAIQUE;316
71;FRNV;COYHAIQUE;0
71;FRVS;COYHAIQUE;0
71;IC;COYHAIQUE;18
71;IGUALDAD;COYHAIQUE;0
71;INDEP;COYHAIQUE;550
71;MAS;COYHAIQUE;72
71;PC;COYHAIQUE;832
71;PH;COYHAIQUE;0
71;PL;COYHAIQUE;0
71;PODER;COYHAIQUE;0
71;PPD;COYHAIQUE;1026
71;PRI;COYHAIQUE;258
71;PRO;COYHAIQUE;0
71;PRSD;COYHAIQUE;1170
71;PS;COYHAIQUE;2882
71;RD;COYHAIQUE;1071
71;RN;COYHAIQUE;1538
71;UDI;COYHAIQUE;1818
71;UP;COYHAIQUE;0
72;AMP;CUNCO;0
72;DC;CUNCO;692
72;DEMOREGIONAL;CUNCO;0
72;ECO;CUNCO;0
72;EVO;CUNCO;335
72;FRNV;CUNCO;0
72;FRVS;CUNCO;0
72;IC;CUNCO;0
72;IGUALDAD;CUNCO;0
72;INDEP;CUNCO;0
72;MAS;CUNCO;0
72;PC;CUNCO;19
72;PH;CUNCO;0
72;PL;CUNCO;0
72;PODER;CUNCO;0
72;PPD;CUNCO;1812
72;PRI;CUNCO;139
72;PRO;CUNCO;0
72;PRSD;CUNCO;1463
72;PS;CUNCO;840
72;RD;CUNCO;0
72;RN;CUNCO;1356
72;UDI;CUNCO;1464
72;UP;CUNCO;0
73;AMP;CURACAUTIN;0
73;DC;CURACAUTIN;680
73;DEMOREGIONAL;CURACAUTIN;0
73;ECO;CURACAUTIN;0
73;EVO;CURACAUTIN;0
73;FRNV;CURACAUTIN;0
73;FRVS;CURACAUTIN;0
73;IC;CURACAUTIN;0
73;IGUALDAD;CURACAUTIN;0
73;INDEP;CURACAUTIN;320
73;MAS;CURACAUTIN;0
73;PC;CURACAUTIN;95
73;PH;CURACAUTIN;0
73;PL;CURACAUTIN;0
73;PODER;CURACAUTIN;0
73;PPD;CURACAUTIN;1972
73;PRI;CURACAUTIN;331
73;PRO;CURACAUTIN;0
