"ID","Sigla","Comuna","Votacion"
91,"DEMOREGIONAL","FLORIDA",0
91,"ECO","FLORIDA",84
91,"EVO","FLORIDA",141
91,"FRNV","FLORIDA",0
91,"FRVS","FLORIDA",0
91,"IC","FLORIDA",0
91,"IGUALDAD","FLORIDA",0
91,"INDEP","FLORIDA",0
91,"MAS","FLORIDA",236
91,"PC","FLORIDA",229
91,"PH","FLORIDA",0
91,"PL","FLORIDA",0
91,"PODER","FLORIDA",0
91,"PPD","FLORIDA",425
91,"PRI","FLORIDA",141
91,"PRO","FLORIDA",884
91,"PRSD","FLORIDA",569
91,"PS","FLORIDA",716
91,"RD","FLORIDA",0
91,"RN","FLORIDA",154
91,"UDI","FLORIDA",933
91,"UP","FLORIDA",0
92,"AMP","FREIRE",0
92,"DC","FREIRE",1231
92,"DEMOREGIONAL","FREIRE",0
92,"ECO","FREIRE",0
92,"EVO","FREIRE",116
92,"FRNV","FREIRE",0
92,"FRVS","FREIRE",0
92,"IC","FREIRE",0
92,"IGUALDAD","FREIRE",0
92,"INDEP","FREIRE",677
92,"MAS","FREIRE",0
92,"PC","FREIRE",59
92,"PH","FREIRE",0
92,"PL","FREIRE",0
92,"PODER","FREIRE",0
92,"PPD","FREIRE",959
92,"PRI","FREIRE",566
92,"PRO","FREIRE",1252
92,"PRSD","FREIRE",144
92,"PS","FREIRE",578
92,"RD","FREIRE",0
92,"RN","FREIRE",1663
92,"UDI","FREIRE",1219
92,"UP","FREIRE",0
93,"AMP","FREIRINA",0
93,"DC","FREIRINA",505
93,"DEMOREGIONAL","FREIRINA",448
93,"ECO","FREIRINA",0
93,"EVO","FREIRINA",0
93,"FRNV","FREIRINA",0
93,"FRVS","FREIRINA",0
93,"IC","FREIRINA",0
93,"IGUALDAD","FREIRINA",0
93,"INDEP","FREIRINA",0
93,"MAS","FREIRINA",0
93,"PC","FREIRINA",137
93,"PH","FREIRINA",0
93,"PL","FREIRINA",0
93,"PODER","FREIRINA",0
93,"PPD","FREIRINA",0
93,"PRI","FREIRINA",0
93,"PRO","FREIRINA",26
93,"PRSD","FREIRINA",467
93,"PS","FREIRINA",756
93,"RD","FREIRINA",0
93,"RN","FREIRINA",762
93,"UDI","FREIRINA",0
93,"UP","FREIRINA",0
94,"AMP","FRESIA",642
94,"DC","FRESIA",1254
94,"DEMOREGIONAL","FRESIA",0
94,"ECO","FRESIA",0
94,"EVO","FRESIA",0
94,"FRNV","FRESIA",0
94,"FRVS","FRESIA",0
94,"IC","FRESIA",0
94,"IGUALDAD","FRESIA",0
94,"INDEP","FRESIA",0
94,"MAS","FRESIA",0
94,"PC","FRESIA",32
94,"PH","FRESIA",0
94,"PL","FRESIA",0
94,"PODER","FRESIA",0
94,"PPD","FRESIA",0
94,"PRI","FRESIA",0
94,"PRO","FRESIA",0
94,"PRSD","FRESIA",245
94,"PS","FRESIA",1256
94,"RD","FRESIA",0
94,"RN","FRESIA",1412
94,"UDI","FRESIA",1279
94,"UP","FRESIA",0
95,"AMP","FRUTILLAR",1864
95,"DC","FRUTILLAR",694
95,"DEMOREGIONAL","FRUTILLAR",43
95,"ECO","FRUTILLAR",491
95,"EVO","FRUTILLAR",0
95,"FRNV","FRUTILLAR",0
95,"FRVS","FRUTILLAR",0
95,"IC","FRUTILLAR",0
95,"IGUALDAD","FRUTILLAR",0
95,"INDEP","FRUTILLAR",0
95,"MAS","FRUTILLAR",0
95,"PC","FRUTILLAR",821
95,"PH","FRUTILLAR",0
95,"PL","FRUTILLAR",0
95,"PODER","FRUTILLAR",0
95,"PPD","FRUTILLAR",68
95,"PRI","FRUTILLAR",0
95,"PRO","FRUTILLAR",28
95,"PRSD","FRUTILLAR",0
95,"PS","FRUTILLAR",2346
95,"RD","FRUTILLAR",0
95,"RN","FRUTILLAR",938
95,"UDI","FRUTILLAR",560
95,"UP","FRUTILLAR",0
96,"AMP","FUTALEUFU",0
96,"DC","FUTALEUFU",127
96,"DEMOREGIONAL","FUTALEUFU",0
96,"ECO","FUTALEUFU",0
96,"EVO","FUTALEUFU",68
96,"FRNV","FUTALEUFU",0
96,"FRVS","FUTALEUFU",0
96,"IC","FUTALEUFU",0
96,"IGUALDAD","FUTALEUFU",0
96,"INDEP","FUTALEUFU",0
96,"MAS","FUTALEUFU",0
96,"PC","FUTALEUFU",19
96,"PH","FUTALEUFU",0
96,"PL","FUTALEUFU",0
96,"PODER","FUTALEUFU",0
96,"PPD","FUTALEUFU",140
96,"PRI","FUTALEUFU",271
96,"PRO","FUTALEUFU",0
96,"PRSD","FUTALEUFU",58
96,"PS","FUTALEUFU",136
96,"RD","FUTALEUFU",0
96,"RN","FUTALEUFU",239
96,"UDI","FUTALEUFU",408
96,"UP","FUTALEUFU",0
97,"AMP","FUTRONO",0
97,"DC","FUTRONO",958
97,"DEMOREGIONAL","FUTRONO",0
97,"ECO","FUTRONO",0
97,"EVO","FUTRONO",53
97,"FRNV","FUTRONO",0
97,"FRVS","FUTRONO",0
97,"IC","FUTRONO",0
97,"IGUALDAD","FUTRONO",0
97,"INDEP","FUTRONO",220
97,"MAS","FUTRONO",0
97,"PC","FUTRONO",115
97,"PH","FUTRONO",0
97,"PL","FUTRONO",0
97,"PODER","FUTRONO",0
97,"PPD","FUTRONO",960
97,"PRI","FUTRONO",372
97,"PRO","FUTRONO",0
97,"PRSD","FUTRONO",550
97,"PS","FUTRONO",165
97,"RD","FUTRONO",0
97,"RN","FUTRONO",707
97,"UDI","FUTRONO",2081
97,"UP","FUTRONO",0
98,"AMP","GALVARINO",0
98,"DC","GALVARINO",1163
98,"DEMOREGIONAL","GALVARINO",0
98,"ECO","GALVARINO",0
98,"EVO","GALVARINO",0
98,"FRNV","GALVARINO",0
98,"FRVS","GALVARINO",0
98,"IC","GALVARINO",0
98,"IGUALDAD","GALVARINO",0
98,"INDEP","GALVARINO",31
98,"MAS","GALVARINO",0
98,"PC","GALVARINO",291
98,"PH","GALVARINO",0
98,"PL","GALVARINO",0
98,"PODER","GALVARINO",0
98,"PPD","GALVARINO",517
98,"PRI","GALVARINO",0
98,"PRO","GALVARINO",1240
98,"PRSD","GALVARINO",1089
98,"PS","GALVARINO",486
98,"RD","GALVARINO",0
98,"RN","GALVARINO",963
98,"UDI","GALVARINO",350
98,"UP","GALVARINO",0
99,"AMP","GENERAL LAGOS",0
99,"DC","GENERAL LAGOS",156
99,"DEMOREGIONAL","GENERAL LAGOS",0
99,"ECO","GENERAL LAGOS",0
99,"EVO","GENERAL LAGOS",0
99,"FRNV","GENERAL LAGOS",0
99,"FRVS","GENERAL LAGOS",0
99,"IC","GENERAL LAGOS",0
99,"IGUALDAD","GENERAL LAGOS",0
99,"INDEP","GENERAL LAGOS",0
99,"MAS","GENERAL LAGOS",0
99,"PC","GENERAL LAGOS",98
99,"PH","GENERAL LAGOS",0
99,"PL","GENERAL LAGOS",0
99,"PODER","GENERAL LAGOS",0
99,"PPD","GENERAL LAGOS",98
99,"PRI","GENERAL LAGOS",0
99,"PRO","GENERAL LAGOS",195
99,"PRSD","GENERAL LAGOS",146
99,"PS","GENERAL LAGOS",74
99,"RD","GENERAL LAGOS",0
99,"RN","GENERAL LAGOS",330
99,"UDI","GENERAL LAGOS",86
99,"UP","GENERAL LAGOS",0
100,"AMP","GORBEA",0
100,"DC","GORBEA",1244
100,"DEMOREGIONAL","GORBEA",0
100,"ECO","GORBEA",0
100,"EVO","GORBEA",192
100,"FRNV","GORBEA",0
100,"FRVS","GORBEA",0
100,"IC","GORBEA",0
100,"IGUALDAD","GORBEA",0
100,"INDEP","GORBEA",0
100,"MAS","GORBEA",0
100,"PC","GORBEA",128
100,"PH","GORBEA",0
100,"PL","GORBEA",0
100,"PODER","GORBEA",0
100,"PPD","GORBEA",103
100,"PRI","GORBEA",298
100,"PRO","GORBEA",42
100,"PRSD","GORBEA",1210
100,"PS","GORBEA",817
100,"RD","GORBEA",0
100,"RN","GORBEA",1268
100,"UDI","GORBEA",1548
100,"UP","GORBEA",0
101,"AMP","GRANEROS",0
101,"DC","GRANEROS",1804
101,"DEMOREGIONAL","GRANEROS",0
101,"ECO","GRANEROS",0
101,"EVO","GRANEROS",543
101,"FRNV","GRANEROS",0
101,"FRVS","GRANEROS",0
101,"IC","GRANEROS",0
101,"IGUALDAD","GRANEROS",0
101,"INDEP","GRANEROS",366
101,"MAS","GRANEROS",0
101,"PC","GRANEROS",96
101,"PH","GRANEROS",89
101,"PL","GRANEROS",0
101,"PODER","GRANEROS",0
101,"PPD","GRANEROS",1762
101,"PRI","GRANEROS",115
101,"PRO","GRANEROS",2403
101,"PRSD","GRANEROS",1174
101,"PS","GRANEROS",1448
101,"RD","GRANEROS",0
101,"RN","GRANEROS",882
101,"UDI","GRANEROS",1105
101,"UP","GRANEROS",0
102,"AMP","GUAITECAS",0
102,"DC","GUAITECAS",124
102,"DEMOREGIONAL","GUAITECAS",72
102,"ECO","GUAITECAS",0
102,"EVO","GUAITECAS",35
102,"FRNV","GUAITECAS",0
102,"FRVS","GUAITECAS",0
102,"IC","GUAITECAS",0
102,"IGUALDAD","GUAITECAS",0
102,"INDEP","GUAITECAS",0
102,"MAS","GUAITECAS",0
102,"PC","GUAITECAS",17
102,"PH","GUAITECAS",0
102,"PL","GUAITECAS",0
102,"PODER","GUAITECAS",0
102,"PPD","GUAITECAS",118
102,"PRI","GUAITECAS",44
102,"PRO","GUAITECAS",0
102,"PRSD","GUAITECAS",149
102,"PS","GUAITECAS",114
102,"RD","GUAITECAS",0
102,"RN","GUAITECAS",252
102,"UDI","GUAITECAS",64
102,"UP","GUAITECAS",0
103,"AMP","HIJUELAS",178
103,"DC","HIJUELAS",784
103,"DEMOREGIONAL","HIJUELAS",0
103,"ECO","HIJUELAS",0
103,"EVO","HIJUELAS",365
103,"FRNV","HIJUELAS",0
103,"FRVS","HIJUELAS",0
103,"IC","HIJUELAS",0
103,"IGUALDAD","HIJUELAS",0
103,"INDEP","HIJUELAS",0
103,"MAS","HIJUELAS",0
103,"PC","HIJUELAS",52
103,"PH","HIJUELAS",0
103,"PL","HIJUELAS",0
103,"PODER","HIJUELAS",0
103,"PPD","HIJUELAS",0
103,"PRI","HIJUELAS",1710
103,"PRO","HIJUELAS",0
103,"PRSD","HIJUELAS",445
103,"PS","HIJUELAS",1367
103,"RD","HIJUELAS",0
103,"RN","HIJUELAS",654
103,"UDI","HIJUELAS",1217
103,"UP","HIJUELAS",0
104,"AMP","HUALAIHUE",106
104,"DC","HUALAIHUE",456
104,"DEMOREGIONAL","HUALAIHUE",0
104,"ECO","HUALAIHUE",0
104,"EVO","HUALAIHUE",0
104,"FRNV","HUALAIHUE",0
104,"FRVS","HUALAIHUE",0
104,"IC","HUALAIHUE",0
104,"IGUALDAD","HUALAIHUE",0
104,"INDEP","HUALAIHUE",0
104,"MAS","HUALAIHUE",0
104,"PC","HUALAIHUE",227
104,"PH","HUALAIHUE",0
104,"PL","HUALAIHUE",0
104,"PODER","HUALAIHUE",0
104,"PPD","HUALAIHUE",127
104,"PRI","HUALAIHUE",0
104,"PRO","HUALAIHUE",21
104,"PRSD","HUALAIHUE",712
104,"PS","HUALAIHUE",294
104,"RD","HUALAIHUE",0
104,"RN","HUALAIHUE",1142
104,"UDI","HUALAIHUE",621
104,"UP","HUALAIHUE",0
105,"AMP","HUALAÑE",0
105,"DC","HUALAÑE",411
105,"DEMOREGIONAL","HUALAÑE",0
105,"ECO","HUALAÑE",0
105,"EVO","HUALAÑE",196
105,"FRNV","HUALAÑE",0
105,"FRVS","HUALAÑE",0
105,"IC","HUALAÑE",0
105,"IGUALDAD","HUALAÑE",0
105,"INDEP","HUALAÑE",0
105,"MAS","HUALAÑE",0
105,"PC","HUALAÑE",18
105,"PH","HUALAÑE",813
105,"PL","HUALAÑE",0
105,"PODER","HUALAÑE",0
105,"PPD","HUALAÑE",939
105,"PRI","HUALAÑE",196
105,"PRO","HUALAÑE",0
105,"PRSD","HUALAÑE",413
105,"PS","HUALAÑE",716
105,"RD","HUALAÑE",0
105,"RN","HUALAÑE",1139
105,"UDI","HUALAÑE",1061
105,"UP","HUALAÑE",0
106,"AMP","HUALPEN",0
106,"DC","HUALPEN",2125
106,"DEMOREGIONAL","HUALPEN",0
106,"ECO","HUALPEN",786
106,"EVO","HUALPEN",370
106,"FRNV","HUALPEN",0
106,"FRVS","HUALPEN",0
106,"IC","HUALPEN",0
106,"IGUALDAD","HUALPEN",729
106,"INDEP","HUALPEN",0
106,"MAS","HUALPEN",464
106,"PC","HUALPEN",1135
106,"PH","HUALPEN",456
106,"PL","HUALPEN",0
106,"PODER","HUALPEN",0
106,"PPD","HUALPEN",5311
106,"PRI","HUALPEN",370
106,"PRO","HUALPEN",1603
106,"PRSD","HUALPEN",2110
106,"PS","HUALPEN",2662
106,"RD","HUALPEN",0
106,"RN","HUALPEN",4333
106,"UDI","HUALPEN",2453
106,"UP","HUALPEN",0
107,"AMP","HUALQUI",0
107,"DC","HUALQUI",689
107,"DEMOREGIONAL","HUALQUI",0
107,"ECO","HUALQUI",0
107,"EVO","HUALQUI",19
107,"FRNV","HUALQUI",0
107,"FRVS","HUALQUI",0
107,"IC","HUALQUI",0
107,"IGUALDAD","HUALQUI",0
107,"INDEP","HUALQUI",0
107,"MAS","HUALQUI",0
107,"PC","HUALQUI",433
107,"PH","HUALQUI",0
107,"PL","HUALQUI",0
107,"PODER","HUALQUI",0
107,"PPD","HUALQUI",1179
107,"PRI","HUALQUI",19
107,"PRO","HUALQUI",871
107,"PRSD","HUALQUI",2530
107,"PS","HUALQUI",1040
107,"RD","HUALQUI",0
107,"RN","HUALQUI",527
107,"UDI","HUALQUI",1055
107,"UP","HUALQUI",0
108,"AMP","HUARA",214
108,"DC","HUARA",144
108,"DEMOREGIONAL","HUARA",0
108,"ECO","HUARA",0
108,"EVO","HUARA",0
108,"FRNV","HUARA",0
108,"FRVS","HUARA",0
108,"IC","HUARA",0
108,"IGUALDAD","HUARA",0
108,"INDEP","HUARA",0
108,"MAS","HUARA",0
108,"PC","HUARA",27
108,"PH","HUARA",0
108,"PL","HUARA",0
108,"PODER","HUARA",0
108,"PPD","HUARA",165
108,"PRI","HUARA",0
108,"PRO","HUARA",60
108,"PRSD","HUARA",690
108,"PS","HUARA",296
108,"RD","HUARA",0
108,"RN","HUARA",228
108,"UDI","HUARA",438
108,"UP","HUARA",0
109,"AMP","HUASCO",0
109,"DC","HUASCO",254
109,"DEMOREGIONAL","HUASCO",92
109,"ECO","HUASCO",0
109,"EVO","HUASCO",137
109,"FRNV","HUASCO",0
109,"FRVS","HUASCO",0
109,"IC","HUASCO",0
109,"IGUALDAD","HUASCO",0
109,"INDEP","HUASCO",71
109,"MAS","HUASCO",0
109,"PC","HUASCO",87
109,"PH","HUASCO",0
109,"PL","HUASCO",0
109,"PODER","HUASCO",0
109,"PPD","HUASCO",599
109,"PRI","HUASCO",137
109,"PRO","HUASCO",95
109,"PRSD","HUASCO",1346
109,"PS","HUASCO",447
109,"RD","HUASCO",0
109,"RN","HUASCO",786
109,"UDI","HUASCO",16
109,"UP","HUASCO",0
110,"AMP","HUECHURABA",0
110,"DC","HUECHURABA",1795
110,"DEMOREGIONAL","HUECHURABA",0
110,"ECO","HUECHURABA",0
110,"EVO","HUECHURABA",940
110,"FRNV","HUECHURABA",0
110,"FRVS","HUECHURABA",0
110,"IC","HUECHURABA",0
110,"IGUALDAD","HUECHURABA",0
110,"INDEP","HUECHURABA",1387
110,"MAS","HUECHURABA",0
110,"PC","HUECHURABA",1916
110,"PH","HUECHURABA",0
110,"PL","HUECHURABA",0
110,"PODER","HUECHURABA",0
110,"PPD","HUECHURABA",2932
110,"PRI","HUECHURABA",2128
110,"PRO","HUECHURABA",726
110,"PRSD","HUECHURABA",1659
110,"PS","HUECHURABA",3435
110,"RD","HUECHURABA",0
110,"RN","HUECHURABA",2675
110,"UDI","HUECHURABA",3011
110,"UP","HUECHURABA",679
111,"AMP","ILLAPEL",0
111,"DC","ILLAPEL",2996
111,"DEMOREGIONAL","ILLAPEL",0
111,"ECO","ILLAPEL",0
111,"EVO","ILLAPEL",0
111,"FRNV","ILLAPEL",0
111,"FRVS","ILLAPEL",0
111,"IC","ILLAPEL",0
111,"IGUALDAD","ILLAPEL",0
111,"INDEP","ILLAPEL",0
111,"MAS","ILLAPEL",0
111,"PC","ILLAPEL",861
111,"PH","ILLAPEL",0
111,"PL","ILLAPEL",0
111,"PODER","ILLAPEL",0
111,"PPD","ILLAPEL",538
111,"PRI","ILLAPEL",0
111,"PRO","ILLAPEL",174
111,"PRSD","ILLAPEL",2843
111,"PS","ILLAPEL",2194
111,"RD","ILLAPEL",0
111,"RN","ILLAPEL",1823
111,"UDI","ILLAPEL",376
111,"UP","ILLAPEL",0
112,"AMP","INDEPENDENCIA",0
112,"DC","INDEPENDENCIA",2474
112,"DEMOREGIONAL","INDEPENDENCIA",0
112,"ECO","INDEPENDENCIA",0
112,"EVO","INDEPENDENCIA",258
112,"FRNV","INDEPENDENCIA",0
112,"FRVS","INDEPENDENCIA",0
112,"IC","INDEPENDENCIA",0
112,"IGUALDAD","INDEPENDENCIA",375
112,"INDEP","INDEPENDENCIA",1052
112,"MAS","INDEPENDENCIA",0
112,"PC","INDEPENDENCIA",1634
112,"PH","INDEPENDENCIA",388
112,"PL","INDEPENDENCIA",0
112,"PODER","INDEPENDENCIA",0
112,"PPD","INDEPENDENCIA",1194
112,"PRI","INDEPENDENCIA",435
112,"PRO","INDEPENDENCIA",346
112,"PRSD","INDEPENDENCIA",1059
112,"PS","INDEPENDENCIA",6036
112,"RD","INDEPENDENCIA",0
112,"RN","INDEPENDENCIA",3208
112,"UDI","INDEPENDENCIA",2242
112,"UP","INDEPENDENCIA",95
113,"AMP","IQUIQUE",0
113,"DC","IQUIQUE",2617
113,"DEMOREGIONAL","IQUIQUE",0
113,"ECO","IQUIQUE",1688
113,"EVO","IQUIQUE",1296
113,"FRNV","IQUIQUE",0
113,"FRVS","IQUIQUE",0
113,"IC","IQUIQUE",0
113,"IGUALDAD","IQUIQUE",0
113,"INDEP","IQUIQUE",0
113,"MAS","IQUIQUE",261
113,"PC","IQUIQUE",5979
113,"PH","IQUIQUE",2023
113,"PL","IQUIQUE",0
113,"PODER","IQUIQUE",921
113,"PPD","IQUIQUE",4949
113,"PRI","IQUIQUE",189
113,"PRO","IQUIQUE",1155
113,"PRSD","IQUIQUE",4486
113,"PS","IQUIQUE",2499
113,"RD","IQUIQUE",0
113,"RN","IQUIQUE",6007
113,"UDI","IQUIQUE",9235
113,"UP","IQUIQUE",0
114,"AMP","ISLA DE MAIPO",0
114,"DC","ISLA DE MAIPO",1570
114,"DEMOREGIONAL","ISLA DE MAIPO",0
114,"ECO","ISLA DE MAIPO",90
114,"EVO","ISLA DE MAIPO",0
114,"FRNV","ISLA DE MAIPO",0
114,"FRVS","ISLA DE MAIPO",0
114,"IC","ISLA DE MAIPO",0
114,"IGUALDAD","ISLA DE MAIPO",1123
114,"INDEP","ISLA DE MAIPO",0
114,"MAS","ISLA DE MAIPO",0
114,"PC","ISLA DE MAIPO",127
114,"PH","ISLA DE MAIPO",0
114,"PL","ISLA DE MAIPO",0
114,"PODER","ISLA DE MAIPO",0
114,"PPD","ISLA DE MAIPO",511
114,"PRI","ISLA DE MAIPO",0
114,"PRO","ISLA DE MAIPO",415
114,"PRSD","ISLA DE MAIPO",1898
114,"PS","ISLA DE MAIPO",729
114,"RD","ISLA DE MAIPO",0
114,"RN","ISLA DE MAIPO",897
114,"UDI","ISLA DE MAIPO",2622
114,"UP","ISLA DE MAIPO",46
115,"AMP","ISLA DE PASCUA",0
115,"DC","ISLA DE PASCUA",510
115,"DEMOREGIONAL","ISLA DE PASCUA",0
115,"ECO","ISLA DE PASCUA",0
115,"EVO","ISLA DE PASCUA",95
115,"FRNV","ISLA DE PASCUA",0
115,"FRVS","ISLA DE PASCUA",0
115,"IC","ISLA DE PASCUA",0
115,"IGUALDAD","ISLA DE PASCUA",0
115,"INDEP","ISLA DE PASCUA",41
115,"MAS","ISLA DE PASCUA",0
115,"PC","ISLA DE PASCUA",28
115,"PH","ISLA DE PASCUA",86
115,"PL","ISLA DE PASCUA",0
115,"PODER","ISLA DE PASCUA",0
115,"PPD","ISLA DE PASCUA",387
115,"PRI","ISLA DE PASCUA",95
115,"PRO","ISLA DE PASCUA",75
115,"PRSD","ISLA DE PASCUA",39
115,"PS","ISLA DE PASCUA",69
115,"RD","ISLA DE PASCUA",0
115,"RN","ISLA DE PASCUA",598
115,"UDI","ISLA DE PASCUA",310
115,"UP","ISLA DE PASCUA",0
116,"AMP","JUAN FERNANDEZ",0
116,"DC","JUAN FERNANDEZ",26
116,"DEMOREGIONAL","JUAN FERNANDEZ",0
116,"ECO","JUAN FERNANDEZ",0
116,"EVO","JUAN FERNANDEZ",0
116,"FRNV","JUAN FERNANDEZ",0
116,"FRVS","JUAN FERNANDEZ",0
116,"IC","JUAN FERNANDEZ",0
116,"IGUALDAD","JUAN FERNANDEZ",0
116,"INDEP","JUAN FERNANDEZ",0
116,"MAS","JUAN FERNANDEZ",0
116,"PC","JUAN FERNANDEZ",0
116,"PH","JUAN FERNANDEZ",250
116,"PL","JUAN FERNANDEZ",0
116,"PODER","JUAN FERNANDEZ",0
116,"PPD","JUAN FERNANDEZ",0
116,"PRI","JUAN FERNANDEZ",0
116,"PRO","JUAN FERNANDEZ",0
116,"PRSD","JUAN FERNANDEZ",0
116,"PS","JUAN FERNANDEZ",10
116,"RD","JUAN FERNANDEZ",0
116,"RN","JUAN FERNANDEZ",241
116,"UDI","JUAN FERNANDEZ",0
116,"UP","JUAN FERNANDEZ",0
117,"AMP","CALERA",729
117,"DC","CALERA",1995
117,"DEMOREGIONAL","CALERA",0
117,"ECO","CALERA",0
117,"EVO","CALERA",0
117,"FRNV","CALERA",0
117,"FRVS","CALERA",0
117,"IC","CALERA",0
117,"IGUALDAD","CALERA",0
117,"INDEP","CALERA",780
117,"MAS","CALERA",0
117,"PC","CALERA",1487
117,"PH","CALERA",0
117,"PL","CALERA",0
117,"PODER","CALERA",0
117,"PPD","CALERA",301
117,"PRI","CALERA",0
117,"PRO","CALERA",0
117,"PRSD","CALERA",1426
117,"PS","CALERA",3587
117,"RD","CALERA",0
117,"RN","CALERA",4575
117,"UDI","CALERA",1472
117,"UP","CALERA",0
118,"AMP","LA CISTERNA",0
118,"DC","LA CISTERNA",2649
118,"DEMOREGIONAL","LA CISTERNA",0
118,"ECO","LA CISTERNA",981
118,"EVO","LA CISTERNA",231
118,"FRNV","LA CISTERNA",0
118,"FRVS","LA CISTERNA",0
118,"IC","LA CISTERNA",0
118,"IGUALDAD","LA CISTERNA",373
118,"INDEP","LA CISTERNA",0
118,"MAS","LA CISTERNA",0
118,"PC","LA CISTERNA",975
118,"PH","LA CISTERNA",635
118,"PL","LA CISTERNA",0
118,"PODER","LA CISTERNA",0
118,"PPD","LA CISTERNA",3841
118,"PRI","LA CISTERNA",455
118,"PRO","LA CISTERNA",253
118,"PRSD","LA CISTERNA",1605
118,"PS","LA CISTERNA",2970
118,"RD","LA CISTERNA",0
118,"RN","LA CISTERNA",2494
118,"UDI","LA CISTERNA",2441
118,"UP","LA CISTERNA",0
119,"AMP","LA CRUZ",0
119,"DC","LA CRUZ",710
119,"DEMOREGIONAL","LA CRUZ",0
119,"ECO","LA CRUZ",0
119,"EVO","LA CRUZ",0
119,"FRNV","LA CRUZ",0
119,"FRVS","LA CRUZ",0
119,"IC","LA CRUZ",0
119,"IGUALDAD","LA CRUZ",0
119,"INDEP","LA CRUZ",0
119,"MAS","LA CRUZ",0
119,"PC","LA CRUZ",364
119,"PH","LA CRUZ",0
119,"PL","LA CRUZ",0
119,"PODER","LA CRUZ",0
119,"PPD","LA CRUZ",284
119,"PRI","LA CRUZ",0
119,"PRO","LA CRUZ",0
119,"PRSD","LA CRUZ",963
119,"PS","LA CRUZ",1513
119,"RD","LA CRUZ",0
119,"RN","LA CRUZ",996
119,"UDI","LA CRUZ",2262
119,"UP","LA CRUZ",0
120,"AMP","LA ESTRELLA",0
120,"DC","LA ESTRELLA",322
120,"DEMOREGIONAL","LA ESTRELLA",0
120,"ECO","LA ESTRELLA",0
120,"EVO","LA ESTRELLA",0
120,"FRNV","LA ESTRELLA",0
120,"FRVS","LA ESTRELLA",0
120,"IC","LA ESTRELLA",0
120,"IGUALDAD","LA ESTRELLA",0
120,"INDEP","LA ESTRELLA",0
120,"MAS","LA ESTRELLA",0
120,"PC","LA ESTRELLA",5
120,"PH","LA ESTRELLA",343
120,"PL","LA ESTRELLA",0
120,"PODER","LA ESTRELLA",0
120,"PPD","LA ESTRELLA",0
120,"PRI","LA ESTRELLA",0
120,"PRO","LA ESTRELLA",0
120,"PRSD","LA ESTRELLA",0
120,"PS","LA ESTRELLA",451
120,"RD","LA ESTRELLA",0
120,"RN","LA ESTRELLA",546
120,"UDI","LA ESTRELLA",825
120,"UP","LA ESTRELLA",0
121,"AMP","LA FLORIDA",0
121,"DC","LA FLORIDA",7210
121,"DEMOREGIONAL","LA FLORIDA",0
121,"ECO","LA FLORIDA",0
121,"EVO","LA FLORIDA",4650
121,"FRNV","LA FLORIDA",0
121,"FRVS","LA FLORIDA",0
121,"IC","LA FLORIDA",0
121,"IGUALDAD","LA FLORIDA",3654
121,"INDEP","LA FLORIDA",0
121,"MAS","LA FLORIDA",0
121,"PC","LA FLORIDA",8369
121,"PH","LA FLORIDA",1694
121,"PL","LA FLORIDA",0
121,"PODER","LA FLORIDA",0
121,"PPD","LA FLORIDA",3527
121,"PRI","LA FLORIDA",3638
121,"PRO","LA FLORIDA",2665
121,"PRSD","LA FLORIDA",3711
121,"PS","LA FLORIDA",7154
121,"RD","LA FLORIDA",0
121,"RN","LA FLORIDA",15923
121,"UDI","LA FLORIDA",13095
121,"UP","LA FLORIDA",1436
122,"AMP","LA GRANJA",0
122,"DC","LA GRANJA",5616
122,"DEMOREGIONAL","LA GRANJA",0
122,"ECO","LA GRANJA",1276
122,"EVO","LA GRANJA",162
122,"FRNV","LA GRANJA",0
122,"FRVS","LA GRANJA",0
122,"IC","LA GRANJA",0
122,"IGUALDAD","LA GRANJA",344
122,"INDEP","LA GRANJA",0
122,"MAS","LA GRANJA",0
122,"PC","LA GRANJA",798
122,"PH","LA GRANJA",397
122,"PL","LA GRANJA",0
122,"PODER","LA GRANJA",0
122,"PPD","LA GRANJA",1706
122,"PRI","LA GRANJA",162
122,"PRO","LA GRANJA",236
122,"PRSD","LA GRANJA",724
122,"PS","LA GRANJA",3604
122,"RD","LA GRANJA",1531
122,"RN","LA GRANJA",1586
122,"UDI","LA GRANJA",1576
122,"UP","LA GRANJA",199
123,"AMP","LA HIGUERA",0
123,"DC","LA HIGUERA",248
123,"DEMOREGIONAL","LA HIGUERA",0
123,"ECO","LA HIGUERA",0
123,"EVO","LA HIGUERA",0
123,"FRNV","LA HIGUERA",13
123,"FRVS","LA HIGUERA",96
123,"IC","LA HIGUERA",0
123,"IGUALDAD","LA HIGUERA",0
123,"INDEP","LA HIGUERA",0
123,"MAS","LA HIGUERA",0
123,"PC","LA HIGUERA",277
123,"PH","LA HIGUERA",0
123,"PL","LA HIGUERA",0
123,"PODER","LA HIGUERA",0
123,"PPD","LA HIGUERA",162
123,"PRI","LA HIGUERA",0
123,"PRO","LA HIGUERA",0
123,"PRSD","LA HIGUERA",295
123,"PS","LA HIGUERA",331
123,"RD","LA HIGUERA",0
123,"RN","LA HIGUERA",356
123,"UDI","LA HIGUERA",610
123,"UP","LA HIGUERA",0
124,"AMP","LA LIGUA",1099
124,"DC","LA LIGUA",628
124,"DEMOREGIONAL","LA LIGUA",0
124,"ECO","LA LIGUA",0
124,"EVO","LA LIGUA",586
